fecha,provincia,casos_total,casos_nuevos,muertes_total,muertes_nuevos,observaciones
2020-06-08,Santa Cruz,51,0,0,0,
2020-06-08,Santa Fe,276,0,3,0,
2020-06-08,Santiago del Estero,22,0,0,0,
2020-06-08,Tierra del Fuego,149,0,0,0,
2020-06-08,Tucumán,49,0,5,1,El fallecido no registra información de su edad
2020-06-09,Buenos Aires,9590,545,296,13,
2020-06-09,CABA,11965,535,263,8,
2020-06-09,Chaco,1118,28,64,2,
2020-06-09,Chubut,26,5,0,0,
2020-06-09,Córdoba,466,2,32,0,
2020-06-09,Corrientes,97,1,0,0,
2020-06-09,Entre Ríos,55,2,0,0,
2020-06-09,Jujuy,8,2,0,0,
2020-06-09,La Pampa,5,0,0,0,
2020-06-09,La Rioja,64,0,8,0,
2020-06-09,Mendoza,102,1,8,0,
2020-06-09,Misiones,36,0,1,0,1 caso fue reclasificado a la provincia de Buenos Aires
2020-06-09,Neuquén,157,5,5,0,
2020-06-09,Río Negro,491,13,22,1,
2020-06-09,Salta,16,0,0,0,
2020-06-09,San Juan,5,0,0,0,
2020-06-09,San Luis,11,0,0,0,
2020-06-09,Santa Cruz,51,0,0,0,
2020-06-09,Santa Fe,278,2,3,0,
2020-06-09,Santiago del Estero,22,0,0,0,
2020-06-09,Tierra del Fuego,149,0,0,0,
2020-06-09,Tucumán,49,0,5,0,
2020-06-10,Buenos Aires,10211,621,303,7,
2020-06-10,CABA,12487,521,274,11,
2020-06-10,Chaco,1163,45,64,0,
2020-06-10,Chubut,26,0,0,0,
2020-06-10,Córdoba,471,5,32,0,
2020-06-10,Corrientes,97,0,0,0,
2020-06-10,Entre Ríos,59,4,0,0,
2020-06-10,Jujuy,8,0,0,0,
2020-06-10,La Pampa,5,0,0,0,
2020-06-10,La Rioja,64,0,8,0,
2020-06-10,Mendoza,102,0,8,0,
2020-06-10,Misiones,36,0,1,0,
2020-06-10,Neuquén,167,10,5,0,
2020-06-10,Río Negro,503,12,22,0,
2020-06-10,Salta,19,3,0,0,
2020-06-10,San Juan,6,1,0,0,
2020-06-10,San Luis,11,0,0,0,
2020-06-10,Santa Cruz,51,0,0,0,
2020-06-10,Santa Fe,282,4,3,0,
2020-06-10,Santiago del Estero,22,0,0,0,
2020-06-10,Tierra del Fuego,149,0,0,0,
2020-06-10,Tucumán,48,0,5,0,1 caso fue reclasificado a la Ciudad de Buenos Aires (CABA)
2020-06-11,Buenos Aires,10968,756,322,19,
2020-06-11,CABA,13026,538,282,8,
2020-06-11,Chaco,1211,48,65,1,
2020-06-11,Chubut,26,0,0,0,
2020-06-11,Córdoba,474,3,32,0,
2020-06-11,Corrientes,100,3,0,0,
2020-06-11,Entre Ríos,65,6,0,0,
2020-06-11,Jujuy,8,0,0,0,
2020-06-11,La Pampa,5,0,0,0,
2020-06-11,La Rioja,64,0,8,0,
2020-06-11,Mendoza,103,1,8,0,
2020-06-11,Misiones,37,1,2,1,
2020-06-11,Neuquén,181,14,5,0,
2020-06-11,Río Negro,517,14,23,1,
2020-06-11,Salta,17,0,0,0,"Reclasificó dos casos, uno a la Ciudad de Buenos Aires (CABA) y otro a la provincia de Buenos Aires"
2020-06-11,San Juan,6,0,0,0,
2020-06-11,San Luis,11,0,0,0,
2020-06-11,Santa Cruz,51,0,0,0,
2020-06-11,Santa Fe,284,2,3,0,
2020-06-11,Santiago del Estero,22,0,0,0,
2020-06-11,Tierra del Fuego,149,0,0,0,
2020-06-11,Tucumán,48,0,5,0,
2020-06-12,Buenos Aires,11712,744,333,11,
2020-06-12,CABA,13591,565,286,4,
2020-06-12,Chaco,1250,39,68,3,
2020-06-12,Chubut,30,4,1,1,
2020-06-12,Córdoba,483,9,33,1,
2020-06-12,Corrientes,100,0,0,0,
2020-06-12,Entre Ríos,69,4,0,0,
2020-06-12,Formosa,1,1,0,0,"Reportó 24 casos más, aún no fueron cargados en el Sistema Nacional de Vigilancia Sanitaria (SNVS 2.0)"
2020-06-12,Jujuy,8,0,0,0,
2020-06-12,La Pampa,5,0,0,0,
2020-06-12,La Rioja,64,0,8,0,
2020-06-12,Mendoza,105,2,8,0,
2020-06-12,Misiones,37,0,2,0,
2020-06-12,Neuquén,187,6,5,0,
2020-06-12,Río Negro,533,16,23,0,
2020-06-12,Salta,17,0,0,0,
2020-06-12,San Juan,6,0,0,0,
2020-06-12,San Luis,11,0,0,0,
2020-06-12,Santa Cruz,51,0,0,0,
2020-06-12,Santa Fe,284,0,3,0,
2020-06-12,Santiago del Estero,22,0,0,0,
2020-06-12,Tierra del Fuego,149,0,0,0,
2020-06-12,Tucumán,49,1,5,0,
2020-06-13,Buenos Aires,12561,849,352,19,
2020-06-13,CABA,14149,558,293,7,
2020-06-13,Chaco,1299,49,68,0,
2020-06-13,Chubut,39,9,1,0,
2020-06-13,Córdoba,489,6,33,0,
2020-06-13,Corrientes,101,1,0,0,
2020-06-13,Entre Ríos,71,2,0,0,
2020-06-13,Formosa,27,26,0,0,
2020-06-13,Jujuy,8,0,1,1,
2020-06-13,La Pampa,5,0,0,0,
2020-06-13,La Rioja,64,0,8,0,
2020-06-13,Mendoza,105,0,8,0,
2020-06-13,Misiones,37,0,2,0,
2020-06-13,Neuquén,200,13,5,0,
2020-06-13,Río Negro,546,13,26,3,
2020-06-13,Salta,19,2,0,0,
2020-06-13,San Juan,7,1,0,0,
2020-06-13,San Luis,11,0,0,0,
2020-06-13,Santa Cruz,51,0,0,0,
2020-06-13,Santa Fe,285,1,3,0,
2020-06-13,Santiago del Estero,22,0,0,0,
2020-06-13,Tierra del Fuego,149,0,0,0,
2020-06-13,Tucumán,50,1,5,0,
2020-06-14,Buenos Aires,13196,635,361,9,
2020-06-14,CABA,14707,558,298,5,
2020-06-14,Chaco,1326,27,71,3,
2020-06-14,Chubut,41,2,1,0,
2020-06-14,Córdoba,495,6,34,1,
2020-06-14,Corrientes,103,2,0,0,
2020-06-14,Entre Ríos,86,15,0,0,
2020-06-14,Formosa,33,6,0,0,
2020-06-14,Jujuy,8,0,1,0,
2020-06-14,La Pampa,6,1,0,0,
2020-06-14,La Rioja,64,0,8,0,
2020-06-14,Mendoza,112,7,8,0,
2020-06-14,Misiones,37,0,2,0,
2020-06-14,Neuquén,209,9,5,0,
2020-06-14,Río Negro,552,6,26,0,
2020-06-14,Salta,21,2,0,0,
2020-06-14,San Juan,7,0,0,0,
2020-06-14,San Luis,11,0,0,0,
2020-06-14,Santa Cruz,51,0,0,0,
2020-06-14,Santa Fe,285,0,3,0,
2020-06-14,Santiago del Estero,22,0,0,0,
2020-06-14,Tierra del Fuego,149,0,0,0,
2020-06-14,Tucumán,56,6,5,0,
2020-06-15,Buenos Aires,13748,552,373,12,
2020-06-15,CABA,15282,575,305,7,
2020-06-15,Chaco,1364,38,71,0,
2020-06-15,Chubut,63,22,1,0,
2020-06-15,Córdoba,497,2,35,1,
2020-06-15,Corrientes,104,1,0,0,
2020-06-15,Entre Ríos,88,2,0,0,
2020-06-15,Formosa,33,0,0,0,
2020-06-15,Jujuy,8,0,1,0,
2020-06-15,La Pampa,6,0,0,0,
2020-06-15,La Rioja,64,0,8,0,
2020-06-15,Mendoza,112,0,8,0,
2020-06-15,Misiones,38,1,2,0,
2020-06-15,Neuquén,212,3,5,0,
2020-06-15,Río Negro,564,12,27,1,
2020-06-15,Salta,21,0,0,0,
2020-06-15,San Juan,7,0,0,0,
2020-06-15,San Luis,11,0,0,0,
2020-06-15,Santa Cruz,51,0,0,0,
2020-06-15,Santa Fe,285,0,3,0,
2020-06-15,Santiago del Estero,22,0,0,0,
2020-06-15,Tierra del Fuego,149,0,0,0,
2020-06-15,Tucumán,56,0,5,0,
2020-06-16,Buenos Aires,14546,797,380,7,
2020-06-16,CABA,15770,488,315,10,
2020-06-16,Chaco,1387,23,76,5,
2020-06-16,Chubut,64,1,1,0,
2020-06-16,Córdoba,498,1,35,0,
2020-06-16,Corrientes,105,1,0,0,
2020-06-16,Entre Ríos,100,12,0,0,
2020-06-16,Formosa,33,0,0,0,
2020-06-16,Jujuy,8,0,1,0,
2020-06-16,La Pampa,6,0,0,0,
2020-06-16,La Rioja,64,0,8,0,
2020-06-16,Mendoza,115,3,8,0,
2020-06-16,Misiones,38,0,2,0,
2020-06-16,Neuquén,240,28,6,1,
2020-06-16,Río Negro,581,17,27,0,
2020-06-16,Salta,20,0,0,0,1 caso fue reclasificado a la provincia de Buenos Aires
2020-06-16,San Juan,7,0,0,0,
2020-06-16,San Luis,11,0,0,0,
2020-06-16,Santa Cruz,51,0,0,0,
2020-06-16,Santa Fe,288,3,4,1,
2020-06-16,Santiago del Estero,22,0,0,0,
2020-06-16,Tierra del Fuego,149,0,0,0,
2020-06-16,Tucumán,56,0,5,0,
2020-06-17,Buenos Aires,15345,799,392,12,
2020-06-17,CABA,16292,522,338,23,
2020-06-17,Chaco,1407,20,76,0,
2020-06-17,Chubut,72,8,1,0,
2020-06-17,Córdoba,504,6,35,0,
2020-06-17,Corrientes,107,2,0,0,
2020-06-17,Entre Ríos,105,5,0,0,
2020-06-17,Formosa,33,0,0,0,
2020-06-17,Jujuy,9,1,1,0,
2020-06-17,La Pampa,6,0,0,0,
2020-06-17,La Rioja,64,0,8,0,
2020-06-17,Mendoza,116,1,8,0,
2020-06-17,Misiones,38,0,2,0,
2020-06-17,Neuquén,251,11,6,0,
2020-06-17,Río Negro,595,14,27,0,
2020-06-17,Salta,21,1,0,0,
2020-06-17,San Juan,7,0,0,0,
2020-06-17,San Luis,11,0,0,0,
2020-06-17,Santa Cruz,51,0,0,0,
2020-06-17,Santa Fe,290,2,4,0,
2020-06-17,Santiago del Estero,22,0,0,0,
2020-06-17,Tierra del Fuego,149,0,0,0,
2020-06-17,Tucumán,57,1,5,0,
2020-06-18,Buenos Aires,16451,1106,405,13,
2020-06-18,CABA,16984,692,354,16,
2020-06-18,Chaco,1475,68,78,2,
2020-06-18,Chubut,82,10,1,0,
2020-06-18,Córdoba,513,9,35,0,
2020-06-18,Corrientes,108,1,0,0,
2020-06-18,Entre Ríos,111,6,0,0,
2020-06-18,Formosa,37,4,0,0,
2020-06-18,Jujuy,12,3,1,0,
2020-06-18,La Pampa,6,0,0,0,
2020-06-18,La Rioja,64,0,8,0,
2020-06-18,Mendoza,119,3,8,0,
2020-06-18,Misiones,39,1,2,0,
2020-06-18,Neuquén,267,16,7,1,
2020-06-18,Río Negro,622,27,30,3,
2020-06-18,Salta,21,0,0,0,
2020-06-18,San Juan,7,0,0,0,
2020-06-18,San Luis,11,0,0,0,
2020-06-18,Santa Cruz,51,0,0,0,
2020-06-18,Santa Fe,301,11,4,0,
2020-06-18,Santiago del Estero,22,0,0,0,
2020-06-18,Tierra del Fuego,149,0,0,0,
2020-06-18,Tucumán,58,1,5,0,
2020-06-19,Buenos Aires,17570,1118,421,16,
2020-06-19,CABA,17788,804,365,11,
2020-06-19,Chaco,1506,31,82,4,
2020-06-19,Chubut,85,3,1,0,
2020-06-19,Córdoba,532,19,35,0,
2020-06-19,Corrientes,113,5,0,0,
2020-06-19,Entre Ríos,115,4,0,0,
2020-06-19,Formosa,37,0,0,0,
2020-06-19,Jujuy,13,1,1,0,
2020-06-19,La Pampa,6,0,0,0,
2020-06-19,La Rioja,64,0,8,0,
2020-06-19,Mendoza,122,3,8,0,
2020-06-19,Misiones,38,0,2,0,1 caso fue reclasificado a la provincia de Buenos Aires
2020-06-19,Neuquén,294,27,7,0,
2020-06-19,Río Negro,656,34,30,0,
2020-06-19,Salta,21,0,0,0,
2020-06-19,San Juan,7,0,0,0,
2020-06-19,San Luis,11,0,0,0,
2020-06-19,Santa Cruz,51,0,0,0,
2020-06-19,Santa Fe,312,11,4,0,
2020-06-19,Santiago del Estero,22,0,0,0,
2020-06-19,Tierra del Fuego,149,0,0,0,
2020-06-19,Tucumán,58,0,5,0,
2020-06-20,Buenos Aires,18583,1013,427,6,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,CABA,18300,512,371,6,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Chaco,1530,24,82,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Chubut,88,3,1,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Córdoba,552,20,35,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Corrientes,115,2,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Entre Ríos,134,19,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Formosa,39,2,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Jujuy,13,0,1,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,La Pampa,6,0,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,La Rioja,64,0,8,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Mendoza,127,5,8,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Misiones,38,0,2,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Neuquén,303,9,7,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Río Negro,675,19,30,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Salta,21,0,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,San Juan,7,0,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,San Luis,11,0,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Santa Cruz,51,0,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Santa Fe,318,6,4,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Santiago del Estero,22,0,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Tierra del Fuego,149,0,0,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-20,Tucumán,58,0,5,0,Reporte matutino 20-06-20 no fue publicado en la página
2020-06-21,Buenos Aires,19329,746,436,9,
2020-06-21,CABA,19007,707,379,8,
2020-06-21,Chaco,1582,52,82,0,
2020-06-21,Chubut,94,6,1,0,
2020-06-21,Córdoba,565,13,35,0,
2020-06-21,Corrientes,115,0,0,0,
2020-06-21,Entre Ríos,144,10,0,0,
2020-06-21,Formosa,39,0,0,0,
2020-06-21,Jujuy,13,0,1,0,
2020-06-21,La Pampa,6,0,0,0,
2020-06-21,La Rioja,64,0,8,0,
2020-06-21,Mendoza,132,5,8,0,
2020-06-21,Misiones,38,0,2,0,
2020-06-21,Neuquén,312,9,7,0,
2020-06-21,Río Negro,691,16,32,2,
2020-06-21,Salta,21,0,0,0,
2020-06-21,San Juan,7,0,0,0,
2020-06-21,San Luis,11,0,0,0,
2020-06-21,Santa Cruz,51,0,0,0,
2020-06-21,Santa Fe,335,17,4,0,
2020-06-21,Santiago del Estero,22,0,0,0,
2020-06-21,Tierra del Fuego,149,0,0,0,
2020-06-21,Tucumán,58,0,5,0,
2020-06-22,Buenos Aires,20366,1037,444,8,
2020-06-22,CABA,20031,1024,397,18,
2020-06-22,Chaco,1602,20,83,1,
2020-06-22,Chubut,99,5,1,0,
2020-06-22,Córdoba,576,11,35,0,
2020-06-22,Corrientes,116,1,0,0,
2020-06-22,Entre Ríos,160,16,0,0,
2020-06-22,Formosa,39,0,0,0,
2020-06-22,Jujuy,15,2,1,0,
2020-06-22,La Pampa,6,0,0,0,
2020-06-22,La Rioja,64,0,8,0,
2020-06-22,Mendoza,135,3,8,0,
2020-06-22,Misiones,38,0,2,0,
2020-06-22,Neuquén,323,11,8,1,
2020-06-22,Río Negro,699,8,36,4,
2020-06-22,Salta,22,1,0,0,
2020-06-22,San Juan,8,1,0,0,
2020-06-22,San Luis,11,0,0,0,
2020-06-22,Santa Cruz,51,0,0,0,
2020-06-22,Santa Fe,340,5,4,0,
2020-06-22,Santiago del Estero,22,0,0,0,
2020-06-22,Tierra del Fuego,149,0,0,0,
2020-06-22,Tucumán,59,1,5,0,
2020-06-23,Buenos Aires,21700,1334,459,15,
2020-06-23,CABA,20790,759,414,17,
2020-06-23,Chaco,1657,55,84,1,
2020-06-23,Chubut,101,2,1,0,
2020-06-23,Córdoba,599,23,36,1,
2020-06-23,Corrientes,116,0,0,0,
2020-06-23,Entre Ríos,177,17,0,0,
2020-06-23,Formosa,45,6,0,0,
2020-06-23,Jujuy,17,2,1,0,
2020-06-23,La Pampa,6,0,0,0,
2020-06-23,La Rioja,65,1,8,0,
2020-06-23,Mendoza,143,8,8,0,
2020-06-23,Misiones,38,0,2,0,
2020-06-23,Neuquén,352,29,8,0,
2020-06-23,Río Negro,718,19,37,1,
2020-06-23,Salta,22,0,0,0,
2020-06-23,San Juan,8,0,0,0,
2020-06-23,San Luis,11,0,0,0,
2020-06-23,Santa Cruz,52,1,0,0,
2020-06-23,Santa Fe,369,29,4,0,
2020-06-23,Santiago del Estero,22,0,0,0,
2020-06-23,Tierra del Fuego,149,0,0,0,
2020-06-23,Tucumán,59,0,5,0,
2020-06-24,Buenos Aires,23163,1463,480,21,
2020-06-24,CABA,21804,1012,425,11,
2020-06-24,Chaco,1694,37,86,2,
2020-06-24,Chubut,103,2,1,0,
2020-06-24,Córdoba,601,2,36,0,
2020-06-24,Corrientes,114,0,0,0,2 casos fueron reclasificados a la Ciudad de Buenos Aires (CABA)
2020-06-24,Entre Ríos,201,24,0,0,
2020-06-24,Formosa,45,0,0,0,
2020-06-24,Jujuy,44,26,1,0,
2020-06-24,La Pampa,7,1,0,0,
2020-06-24,La Rioja,72,7,8,0,
2020-06-24,Mendoza,151,8,8,0,
2020-06-24,Misiones,38,0,2,0,
2020-06-24,Neuquén,364,12,9,1,
2020-06-24,Río Negro,742,24,39,2,
2020-06-24,Salta,25,3,0,0,
2020-06-24,San Juan,8,0,0,0,
2020-06-24,San Luis,11,0,0,0,
2020-06-24,Santa Cruz,51,0,0,0,1 caso fue reclasificado a Jujuy
2020-06-24,Santa Fe,373,4,4,0,
2020-06-24,Santiago del Estero,22,0,0,0,
2020-06-24,Tierra del Fuego,149,0,1,1,
2020-06-24,Tucumán,69,10,5,0,
2020-06-25,Buenos Aires,24645,1482,495,15,
2020-06-25,CABA,22746,942,440,15,
2020-06-25,Chaco,1755,61,88,2,
2020-06-25,Chubut,104,1,1,0,
2020-06-25,Córdoba,607,6,36,0,
2020-06-25,Corrientes,114,0,0,0,
2020-06-25,Entre Ríos,218,17,0,0,
2020-06-25,Formosa,45,0,0,0,
2020-06-25,Jujuy,45,1,1,0,
2020-06-25,La Pampa,7,0,0,0,
2020-06-25,La Rioja,74,2,8,0,
2020-06-25,Mendoza,152,1,8,0,
2020-06-25,Misiones,39,1,2,0,
2020-06-25,Neuquén,384,20,11,2,
2020-06-25,Río Negro,792,50,39,0,
2020-06-25,Salta,25,0,0,0,
2020-06-25,San Juan,8,0,0,0,
2020-06-25,San Luis,11,0,0,0,
2020-06-25,Santa Cruz,51,0,0,0,
2020-06-25,Santa Fe,394,21,4,0,
2020-06-25,Santiago del Estero,22,0,0,0,
2020-06-25,Tierra del Fuego,149,0,1,0,
2020-06-25,Tucumán,70,1,5,0,
2020-06-26,Buenos Aires,26337,1692,516,21,
2020-06-26,CABA,23713,967,451,11,
2020-06-26,Chaco,1831,76,90,2,
2020-06-26,Chubut,114,10,1,0,
2020-06-26,Córdoba,615,8,36,0,
2020-06-26,Corrientes,114,0,0,0,
2020-06-26,Entre Ríos,237,19,0,0,
2020-06-26,Formosa,70,25,0,0,
2020-06-26,Jujuy,72,27,1,0,
2020-06-26,La Pampa,7,0,0,0,
2020-06-26,La Rioja,75,1,8,0,
2020-06-26,Mendoza,155,3,8,0,
2020-06-26,Misiones,40,1,2,0,
2020-06-26,Neuquén,415,31,11,0,
2020-06-26,Río Negro,805,13,39,0,
2020-06-26,Salta,25,0,0,0,
2020-06-26,San Juan,8,0,0,0,
2020-06-26,San Luis,11,0,0,0,
2020-06-26,Santa Cruz,51,0,0,0,
2020-06-26,Santa Fe,406,12,4,0,
2020-06-26,Santiago del Estero,22,0,0,0,
2020-06-26,Tierra del Fuego,149,0,1,0,
2020-06-26,Tucumán,71,1,5,0,
2020-06-27,Buenos Aires,27760,1423,529,13,
2020-06-27,CABA,24563,849,461,10,
2020-06-27,Chaco,1883,52,90,0,
2020-06-27,Chubut,114,0,1,0,
2020-06-27,Córdoba,630,15,36,0,
2020-06-27,Corrientes,115,1,0,0,
2020-06-27,Entre Ríos,249,12,0,0,
2020-06-27,Formosa,71,1,0,0,
2020-06-27,Jujuy,75,3,1,0,
2020-06-27,La Pampa,7,0,0,0,
2020-06-27,La Rioja,76,1,8,0,
2020-06-27,Mendoza,161,6,8,0,
2020-06-27,Misiones,39,0,2,0,1 caso fue reclasificado a la Ciudad de Buenos Aires (CABA)
2020-06-27,Neuquén,431,16,11,0,
2020-06-27,Río Negro,819,14,39,0,
2020-06-27,Salta,27,2,0,0,
2020-06-27,San Juan,8,0,0,0,
2020-06-27,San Luis,11,0,0,0,
2020-06-27,Santa Cruz,51,0,0,0,
2020-06-27,Santa Fe,411,5,4,0,
2020-06-27,Santiago del Estero,22,0,0,0,
2020-06-27,Tierra del Fuego,149,0,1,0,
2020-06-27,Tucumán,72,1,5,0,
2020-06-28,Buenos Aires,28986,1225,540,11,
2020-06-28,CABA,25415,852,473,12,
2020-06-28,Chaco,1930,47,90,0,
2020-06-28,Chubut,119,5,1,0,
2020-06-28,Córdoba,635,5,36,0,
2020-06-28,Corrientes,115,0,0,0,
2020-06-28,Entre Ríos,273,24,0,0,
2020-06-28,Formosa,70,0,0,0,1 caso fue reclasificado a la provincia de Buenos Aires
2020-06-28,Jujuy,75,0,1,0,
2020-06-28,La Pampa,7,0,0,0,
2020-06-28,La Rioja,76,0,8,0,
2020-06-28,Mendoza,167,6,9,1,
2020-06-28,Misiones,39,0,2,0,
2020-06-28,Neuquén,443,12,12,1,
2020-06-28,Río Negro,825,6,39,0,
2020-06-28,Salta,27,0,0,0,
2020-06-28,San Juan,8,0,0,0,
2020-06-28,San Luis,11,0,0,0,
2020-06-28,Santa Cruz,51,0,0,0,
2020-06-28,Santa Fe,417,6,4,0,
2020-06-28,Santiago del Estero,23,1,0,0,
2020-06-28,Tierra del Fuego,149,0,1,0,
2020-06-28,Tucumán,72,0,5,0,
2020-06-29,Buenos Aires,30265,1279,561,21,
2020-06-29,CABA,26359,944,496,23,
2020-06-29,Chaco,1961,31,92,2,
2020-06-29,Chubut,120,1,1,0,
2020-06-29,Córdoba,637,2,37,1,
2020-06-29,Corrientes,117,2,0,0,
2020-06-29,Entre Ríos,278,5,0,0,
2020-06-29,Formosa,70,0,0,0,
2020-06-29,Jujuy,91,16,1,0,
2020-06-29,La Pampa,7,0,0,0,
2020-06-29,La Rioja,80,4,8,0,
2020-06-29,Mendoza,168,1,9,0,
2020-06-29,Misiones,40,1,2,0,
2020-06-29,Neuquén,461,18,13,1,
2020-06-29,Río Negro,849,24,39,0,
2020-06-29,Salta,30,3,0,0,
2020-06-29,San Juan,8,0,0,0,
2020-06-29,San Luis,11,0,0,0,
2020-06-29,Santa Cruz,51,0,0,0,
2020-06-29,Santa Fe,420,3,4,0,
2020-06-29,Santiago del Estero,24,1,0,0,
2020-06-29,Tierra del Fuego,149,0,1,0,
2020-06-29,Tucumán,72,0,5,0,
2020-06-30,Buenos Aires,31639,1374,574,13,
2020-06-30,CABA,27103,744,508,12,
2020-06-30,Chaco,2031,70,94,2,
2020-06-30,Chubut,128,8,1,0,
2020-06-30,Córdoba,648,11,37,0,
2020-06-30,Corrientes,117,0,0,0,
2020-06-30,Entre Ríos,284,6,0,0,
2020-06-30,Formosa,70,0,0,0,
2020-06-30,Jujuy,97,6,1,0,
2020-06-30,La Pampa,7,0,0,0,
2020-06-30,La Rioja,84,4,8,0,
2020-06-30,Mendoza,172,4,9,0,
2020-06-30,Misiones,40,0,2,0,
2020-06-30,Neuquén,479,18,13,0,
2020-06-30,Río Negro,864,15,39,0,
2020-06-30,Salta,31,1,0,0,
2020-06-30,San Juan,8,0,0,0,
2020-06-30,San Luis,11,0,0,0,
2020-06-30,Santa Cruz,51,0,0,0,
2020-06-30,Santa Fe,421,1,4,0,
2020-06-30,Santiago del Estero,24,0,0,0,
2020-06-30,Tierra del Fuego,149,0,1,0,
2020-06-30,Tucumán,72,0,5,0,
2020-07-01,Buenos Aires,33310,1671,601,27,
2020-07-01,CABA,27944,841,521,13,
2020-07-01,Chaco,2091,60,97,3,
2020-07-01,Chubut,136,8,1,0,
2020-07-01,Córdoba,659,11,37,0,
2020-07-01,Corrientes,118,1,0,0,
2020-07-01,Entre Ríos,293,9,0,0,
2020-07-01,Formosa,74,4,0,0,
2020-07-01,Jujuy,114,17,1,0,
2020-07-01,La Pampa,7,0,0,0,
2020-07-01,La Rioja,85,1,9,1,
2020-07-01,Mendoza,179,7,9,0,
2020-07-01,Misiones,40,0,2,0,
2020-07-01,Neuquén,491,12,13,0,
2020-07-01,Río Negro,877,13,39,0,
2020-07-01,Salta,33,2,0,0,
2020-07-01,San Juan,8,0,0,0,
2020-07-01,San Luis,11,0,0,0,
2020-07-01,Santa Cruz,51,0,0,0,
2020-07-01,Santa Fe,422,1,4,0,
2020-07-01,Santiago del Estero,25,1,0,0,
2020-07-01,Tierra del Fuego,149,0,1,0,
2020-07-01,Tucumán,80,8,5,0,
2020-07-02,Buenos Aires,35044,1733,622,21,
2020-07-02,CABA,28784,840,532,11,
2020-07-02,Chaco,2172,81,99,2,
2020-07-02,Chubut,136,0,1,0,
2020-07-02,Córdoba,667,8,37,0,
2020-07-02,Corrientes,118,0,0,0,
2020-07-02,Entre Ríos,307,14,0,0,
2020-07-02,Formosa,75,1,0,0,
2020-07-02,Jujuy,128,14,1,0,
2020-07-02,La Pampa,7,0,0,0,
2020-07-02,La Rioja,88,3,9,0,
2020-07-02,Mendoza,181,2,9,0,
2020-07-02,Misiones,40,0,2,0,
2020-07-02,Neuquén,503,12,13,0,
2020-07-02,Río Negro,911,34,39,0,
2020-07-02,Salta,33,0,0,0,
2020-07-02,San Juan,8,0,0,0,
2020-07-02,San Luis,11,0,0,0,
2020-07-02,Santa Cruz,51,0,0,0,
2020-07-02,Santa Fe,424,2,4,0,
2020-07-02,Santiago del Estero,25,0,0,0,
2020-07-02,Tierra del Fuego,149,0,1,0,
2020-07-02,Tucumán,79,0,5,0,1 caso fue reclasificado a la provincia de Buenos Aires
2020-07-03,Buenos Aires,36893,1849,648,26,
2020-07-03,CABA,29619,835,554,22,
2020-07-03,Catamarca,1,1,0,0,
2020-07-03,Chaco,2209,37,102,3,
2020-07-03,Chubut,148,12,1,0,
2020-07-03,Córdoba,675,8,37,0,
2020-07-03,Corrientes,118,0,0,0,
2020-07-03,Entre Ríos,318,11,0,0,
2020-07-03,Formosa,75,0,0,0,
2020-07-03,Jujuy,148,20,1,0,
2020-07-03,La Pampa,7,0,0,0,
2020-07-03,La Rioja,91,3,9,0,
2020-07-03,Mendoza,184,3,9,0,
2020-07-03,Misiones,40,0,2,0,
2020-07-03,Neuquén,531,28,13,0,
2020-07-03,Río Negro,934,23,39,0,
2020-07-03,Salta,41,8,0,0,
2020-07-03,San Juan,8,0,0,0,
2020-07-03,San Luis,11,0,0,0,
2020-07-03,Santa Cruz,51,0,0,0,
2020-07-03,Santa Fe,429,5,5,1,
2020-07-03,Santiago del Estero,25,0,0,0,
2020-07-03,Tierra del Fuego,149,0,1,0,
2020-07-03,Tucumán,81,2,5,0,
2020-07-04,Buenos Aires,38410,1517,674,26,
2020-07-04,CABA,30518,899,567,13,
2020-07-04,Catamarca,6,5,0,0,
2020-07-04,Chaco,2262,53,105,3,
2020-07-04,Chubut,148,0,1,0,
2020-07-04,Córdoba,688,13,37,0,
2020-07-04,Corrientes,118,0,0,0,
